FILE NAME                               POSITIVE WORDS      NEGATIVE WORDS      STOP WORDS          POLARITY            TIME TAKEN
207_The_Spell_of_the_Yukon_and_Oth.txt  556                 391                 232                 165                 0.0106825s
208_Daisy_Miller                        0                   0                   0                   0                   0.0000012s
209_The_Turn_of_the_Screw.txt           949                 582                 273                 367                 0.0293098s
20_Paradise_Lost.txt                    1058                787                 296                 271                 0.0521099s
210_An_International_Episode.txt        737                 300                 280                 437                 0.0188016s
211_The_Aspern_Papers.txt               868                 488                 286                 380                 0.0255964s
212_A_List_of_Factorial_Math_Const.txt  132                 29                  113                 103                 0.0092588s
213_The_Man_from_Snowy_River.txt        706                 421                 272                 285                 0.0198977s
214_In_the_Days_When_the_World_Was.txt  695                 499                 281                 196                 0.0269099s
215_The_call_of_the_wild.txt            770                 585                 271                 185                 0.0380964s
216_The_Tao_Teh_King,_or_the_Tao_a.txt  503                 219                 229                 284                 0.0106829s
217_Sons_and_Lovers.txt                 1299                1073                325                 226                 0.1146748s
218_C._Iuli_Caesaris_De_Bello_Gall.txt  145                 33                  129                 112                 0.0307711s
219_Heart_of_Darkness.txt               945                 663                 279                 282                 0.0276820s
21_Aesop's_Fables                       0                   0                   0                   0                   0.0000006s
220_The_Secret_Sharer.txt               578                 295                 254                 283                 0.0145298s
221_The_Return_of_Sherlock_Holmes.txt   1279                877                 308                 402                 0.0809604s
222_The_Moon_and_Sixpence.txt           1215                900                 297                 315                 0.0512863s
223_The_Wisdom_of_Father_Brown.txt      1213                863                 310                 350                 0.0531186s
224_A_pair_of_blue_eyes.txt             1515                1094                350                 421                 0.1032177s
225_At_the_Back_of_the_North_Wind.txt   881                 546                 302                 335                 0.0481177s
226_Cicero's_Orations.txt               151                 38                  132                 113                 0.0129426s
227_Aeneidos.txt                        185                 51                  134                 134                 0.0541843s
228_The_Aeneid.txt                      1065                844                 282                 221                 0.0920039s
229_The_Bucolics_and_Eclogues.txt       149                 38                  127                 111                 0.0080030s
22_Roget's_Thesaurus.txt                3073                2947                403                 126                 0.1686094s
230_The_Bucolics_and_Eclogues.txt       431                 210                 233                 221                 0.0097724s
231_Georgicon.txt                       161                 43                  129                 118                 0.0130778s
232_The_Georgics.txt                    703                 474                 249                 229                 0.0167234s
233_Sister_Carrie                       0                   0                   0                   0                   0.0000007s
234_Child_Christopher_and_Goldilin.txt  642                 308                 301                 334                 0.0286330s
235_William_Gibson_Interviewed.txt      253                 63                  185                 190                 0.0053790s
236_The_Jungle_Book.txt                 658                 472                 286                 186                 0.0395825s
237_Sexti_Properti_Elegiarvm            0                   0                   0                   0                   0.0000015s
238_Dear_Enemy.txt                      1211                728                 301                 483                 0.0540630s
239_Radar_Map_of_the_United_States.txt  137                 28                  114                 109                 0.0026374s
23_Narrative_of_the_Life_of_Frede.txt   941                 572                 291                 369                 0.0320875s
240_Stories_from_the_Old_Attic.txt      885                 511                 280                 374                 0.0210694s
241_Clotelle;_Or,_The_Colored_Hero.txt  943                 533                 304                 410                 0.0372577s
242_My_Ántonia.txt                      1076                708                 286                 368                 0.0597040s
243_The_Forged_Coupon,_and_Other_S.txt  1122                717                 315                 405                 0.0386743s
244_A_Study_in_Scarlet.txt              921                 600                 286                 321                 0.0409731s
245_Life_on_the_Mississippi.txt         1626                1129                361                 497                 0.1048427s
246_The_Rubaiyat_of_Omar_Khayyam.txt    435                 178                 259                 257                 0.0103754s
247_Webster's_Unabridged_Dictionar.txt  2048                1552                385                 496                 0.1870132s
248_Webster's_Unabridged_Dictionar.txt  1958                1757                383                 201                 0.2003421s
249_French_Cave_Paintings.txt           174                 40                  142                 134                 0.0044611s
24_O_Pioneers!.txt                      840                 569                 285                 271                 0.0448570s
250_A_Brief_History_of_the_Interne.txt  509                 160                 256                 349                 0.0128704s
251_1995_United_States_Congression.txt  140                 30                  117                 110                 0.0051383s
252_Copyright_Law_of_the_United_St.txt  383                 116                 209                 267                 0.0206002s
253_The_Universal_Copyright_Conven.txt  239                 44                  182                 195                 0.0070578s
254_The_Second_Story_of_Meno            0                   0                   0                   0                   0.0000009s
255_QREAD,_Etext_Reader_for_Window.txt  140                 28                  117                 112                 0.0033092s
256_Motion_Picture_of_Rotating_Ear.txt  137                 28                  113                 109                 0.0025798s
257_Troilus_and_Criseyde.txt            344                 143                 191                 201                 0.0517968s
258_Poems_by_Adam_Lindsay_Gordon.txt    1121                869                 334                 252                 0.0474816s
259_Ballads_of_a_Cheechako.txt          635                 505                 253                 130                 0.0194176s
25_The_1991_CIA_World_Factbook.txt      870                 372                 265                 498                 0.2180150s
260_An_Introduction_to_the_Study_o.txt  1579                964                 392                 615                 0.0793918s
261_A_Dome_of_Many-Coloured_Glass.txt   648                 321                 238                 327                 0.0181934s
262_The_Collected_Poems_of_Rupert_.txt  824                 430                 272                 394                 0.0195424s
263_Trees,_and_Other_Poems.txt          438                 220                 216                 218                 0.0081698s
264_Main_Street,_and_Other_Poems.txt    440                 202                 220                 238                 0.0063273s
265_The_Life_and_Death_of_Cormac_t.txt  501                 276                 258                 225                 0.0106127s
266_Confessio_Amantis;_Or,_Tales_o.txt  403                 201                 208                 202                 0.1231809s
267_The_Touchstone.txt                  802                 508                 275                 294                 0.0205744s
268_The_Octopus_                        0                   0                   0                   0                   0.0000007s
269_Beasts_and_Super-Beasts.txt         1243                801                 297                 442                 0.0476919s
26_Paradise_Lost.txt                    1278                933                 316                 345                 0.0632085s
270_Dream_Days.txt                      1027                610                 322                 417                 0.0323312s
271_Black_Beauty.txt                    710                 479                 281                 231                 0.0307754s
272_An_Open_Letter_on_Translating.txt   365                 142                 233                 223                 0.0068828s
273_The_Smalcald_Articles.txt           438                 245                 256                 193                 0.0116872s
274_Disputation_of_Doctor_Martin_L.txt  271                 88                  183                 183                 0.0060883s
275_The_Augsburg_Confession             0                   0                   0                   0                   0.0000006s
276_Franz_Haydn's_104th_Symphony_[.txt  131                 28                  115                 103                 0.0032912s
277_Trinity_Site.txt                    289                 78                  178                 211                 0.0072074s
279_Photos_and_Maps_of_Trinity_(At.txt  130                 28                  113                 102                 0.0029464s
27_Far_from_the_Madding_Crowd.txt       1561                1135                348                 426                 0.1018917s
280_Records_of_a_Family_of_Enginee.txt  1075                577                 308                 498                 0.0542806s
281_Father_Damien                       0                   0                   0                   0                   0.0000007s
282_Eothen;_Or,_Traces_of_Travel_B.txt  1435                937                 321                 498                 0.0695302s
283_The_Reef.txt                        1299                955                 301                 344                 0.0798756s
284_The_House_of_Mirth.txt              1658                1245                301                 413                 0.0767370s
285_The_Lost_Continent.txt              1264                959                 315                 305                 0.0528738s
286_Laddie                              0                   0                   0                   0                   0.0000007s
287_Remember_the_Alamo.txt              1263                825                 306                 438                 0.0565475s
288_The_Certain_Hour_(Dizain_des_P.txt  1358                879                 327                 479                 0.0519483s
289_The_Wind_in_the_Willows.txt         1041                686                 307                 355                 0.0839565s
28_The_Fables_of_Aesop                  0                   0                   0                   0                   0.0000006s
290_The_Stark_Munro_Letters             0                   0                   0                   0                   0.0000006s
291_The_Golden_Age.txt                  976                 678                 315                 298                 0.0311738s
292_Beauty_and_the_Beast,_and_Tale.txt  1413                897                 347                 516                 0.0705725s
293_Paul_Prescott's_Charge.txt          1035                594                 305                 441                 0.0709497s
294_The_Captain_of_the_Polestar,_a.txt  1325                936                 322                 389                 0.0644472s
295_The_Early_Short_Fiction_of_Edi.txt  977                 648                 288                 329                 0.0431706s
296_The_Cash_Boy.txt                    661                 317                 273                 344                 0.0197250s
297_The_Flirt.txt                       1265                874                 317                 391                 0.0528187s
298_The_Market-Place.txt                1582                1032                332                 550                 0.0841884s
299_Tales_from_Two_Hemispheres.txt      1265                783                 320                 482                 0.0408554s
29_The_1990_United_States_Census.txt    136                 29                  114                 107                 0.0155473s
2_The_United_States_Bill_of_Righ.txt    158                 44                  133                 114                 0.0029580s
300_United_States_Declaration_of_I.txt  198                 61                  164                 137                 0.0069744s
301_The_Ballad_of_Reading_Gaol.txt      266                 181                 182                 85                  0.0074461s
302_The_Fibonacci_Number_Series.txt     132                 28                  115                 104                 0.0037099s
303_HomeBrew_HomePages_Put_YOU_on_.txt  132                 28                  114                 104                 0.0052899s
304_Rio_Grande's_Last_Race,_and_Ot.txt  692                 394                 267                 298                 0.0261705s
305_The_Count's_Millions.txt            1385                1050                319                 335                 0.0937227s
306_The_Early_Short_Fiction_of_Edi.txt  1062                684                 298                 378                 0.0307426s
307_Three_Elephant_Power,_and_Othe.txt  816                 497                 291                 319                 0.0462189s
308_Three_Men_in_a_Boat_(To_Say_No.txt  1028                688                 304                 340                 0.0399963s
309_Rhymes_of_a_Rolling_Stone.txt       718                 498                 254                 220                 0.0243221s
30_The_Bible,_King_James_Version,.txt   1178                870                 333                 308                 0.4527756s
310_Before_Adam.txt                     754                 548                 274                 206                 0.0320467s
311_Bunner_Sisters.txt                  783                 480                 279                 303                 0.0307481s
312_Young_Adventure                     0                   0                   0                   0                   0.0000006s
313_Children_of_the_Night.txt           508                 342                 239                 166                 0.0106917s
314_Guide_to_Life_and_Literature_o.txt  992                 353                 290                 639                 0.0467308s
315_Rhymes_of_a_Red_Cross_Man.txt       661                 470                 257                 191                 0.0258287s
316_The_Golden_Road.txt                 1136                692                 327                 444                 0.0809455s
317_The_Culprit_Fay,_and_Other_Poe.txt  552                 329                 215                 223                 0.0105296s
318_John_Barleycorn.txt                 1151                790                 309                 361                 0.0754099s
319_The_Ways_of_Men.txt                 1371                767                 299                 604                 0.0703244s
31_Plays_of_Sophocles                   0                   0                   0                   0                   0.0000011s
320_Vida_De_Lazarillo_De_Tormes_Y_.txt  149                 34                  120                 115                 0.0157441s
321_Moran_of_the_Lady_Letty.txt         798                 529                 304                 269                 0.0271631s
322_St._Ives                            0                   0                   0                   0                   0.0000010s
323_Verses_1889-1896.txt                787                 619                 308                 168                 0.0389843s
324_A_Knight_of_the_Cumberland.txt      642                 314                 272                 328                 0.0161849s
325_Phantastes                          0                   0                   0                   0                   0.0000008s
326_Steep_Trails.txt                    1259                627                 309                 632                 0.0591173s
327_The_Princess_Aline.txt              685                 295                 264                 390                 0.0201512s
328_A_Heap_o'_Livin'.txt                731                 468                 263                 263                 0.0210331s
329_Island_Nights'_Entertainments.txt   744                 445                 290                 299                 0.0290602s
32_Herland.txt                          1166                580                 297                 586                 0.0373971s
330_Where_There's_a_Will.txt            815                 599                 284                 216                 0.0409252s
331_The_Mucker.txt                      1314                992                 336                 322                 0.0781785s
332_The_Burial_of_the_Guns.txt          929                 518                 301                 411                 0.0422966s
333_Robert_Louis_Stevenson.txt          621                 265                 242                 356                 0.0153088s
334_Episodes_in_Van_Bibber's_Life.txt   521                 232                 246                 289                 0.0118764s
335_Frances_Waldeaux                    0                   0                   0                   0                   0.0000006s
336_Indian_Heroes_and_Great_Chieft.txt  931                 498                 287                 433                 0.0361997s
337_Indian_Boyhood.txt                  995                 557                 305                 438                 0.0373168s
338_Old_Indian_Legends.txt              507                 272                 238                 235                 0.0122550s
339_Old_Indian_Days.txt                 991                 518                 303                 473                 0.0449309s
33_The_Scarlet_Letter.txt               1409                898                 343                 511                 0.0815519s
340_The_Soul_of_the_Indian              0                   0                   0                   0                   0.0000008s
341_Myths_and_Legends_of_the_Sioux.txt  672                 394                 285                 278                 0.0432597s
342_Margaret_Ogilvy.txt                 764                 385                 286                 379                 0.0211271s
343_Fables.txt                          439                 199                 245                 240                 0.0108215s
344_The_Merry_Men,_and_Other_Tales.txt  1311                887                 322                 424                 0.0585131s
345_Dracula.txt                         1383                971                 343                 412                 0.0984719s
346_The_Troll_Garden,_and_Selected.txt  1314                966                 323                 348                 0.0642541s
347_The_Saga_of_Grettir_the_Strong.txt  804                 542                 321                 262                 0.0437174s
348_Hesiod,_the_Homeric_Hymns,_and.txt  1112                669                 335                 443                 0.0537021s
349_The_Harvester.txt                   1363                837                 304                 526                 0.0855294s
34_Zen_and_the_Art_of_the_Interne.txt   587                 178                 274                 409                 0.0204794s
350_Fanny_Herself.txt                   1417                970                 316                 447                 0.0612771s
351_Of_Human_Bondage.txt                1721                1374                329                 347                 0.1477991s
352_Buttered_Side_Down                  0                   0                   0                   0                   0.0000020s
353_In_Flanders_Fields,_and_Other_.txt  802                 421                 295                 381                 0.0200107s
354_The_Story_of_a_Pioneer.txt          1304                706                 306                 598                 0.0562357s
355_The_Parasite                        0                   0                   0                   0                   0.0000018s
356_Beyond_the_City.txt                 905                 476                 277                 429                 0.0318762s
357_A_Dream_of_John_Ball;_and,_A_K.txt  621                 307                 301                 314                 0.0198665s
358_The_Scarlet_Car.txt                 626                 407                 246                 219                 0.0163676s
359_Good_Stories_for_Great_Holiday.txt  1217                697                 327                 520                 0.0516989s
35_The_Time_Machine.txt                 766                 526                 275                 240                 0.0304716s
361_Miss_Billy_—_Married.txt            1114                729                 318                 385                 0.0501327s
362_Miss_Billy's_Decision.txt           1051                629                 298                 422                 0.0420273s
363_The_Oakdale_Affair.txt              810                 548                 296                 262                 0.0359819s
364_The_Mad_King.txt                    1103                810                 302                 293                 0.0639754s
365_The_Land_of_Little_Rain.txt         829                 499                 288                 330                 0.0251095s
366_Bab                                 0                   0                   0                   0                   0.0000006s
367_The_Country_of_the_Pointed_Fir.txt  868                 412                 291                 456                 0.0289967s
368_Acres_of_Diamonds                   0                   0                   0                   0                   0.0000006s
369_The_Outlaw_of_Torn.txt              1008                785                 313                 223                 0.0436147s
36_The_War_of_the_Worlds.txt            916                 738                 297                 178                 0.0357287s
370_The_Fortunes_and_Misfortunes_o.txt  1048                713                 317                 335                 0.0697599s
371_Literary_Blunders                   0                   0                   0                   0                   0.0000009s
372_Prince_Otto,_a_Romance.txt          1189                841                 301                 348                 0.0398479s
373_Lay_Morals,_and_Other_Papers.txt    1482                1090                360                 392                 0.0513675s
374_Fantastic_Fables.txt                825                 484                 284                 341                 0.0204925s
375_An_Occurrence_at_Owl_Creek_Bri.txt  328                 127                 195                 201                 0.0055205s
376_A_Journal_of_the_Plague_Year        0                   0                   0                   0                   0.0000008s
377_Kansas_Women_in_Literature.txt      394                 83                  192                 311                 0.0070472s
378_The_White_Knight                    0                   0                   0                   0                   0.0000006s
379_Worldly_Ways_&_Byways.txt           1335                754                 314                 581                 0.0438698s
37_The_1990_United_States_Census_.txt   137                 29                  114                 108                 0.0091856s
380_Weir_of_Hermiston                   0                   0                   0                   0                   0.0000005s
381_Memories_and_Portraits.txt          1303                767                 312                 536                 0.0366702s
382_Edinburgh                           0                   0                   0                   0                   0.0000014s
383_She_Stoops_to_Conquer;_Or,_The.txt  675                 365                 249                 310                 0.0160426s
384_The_Lost_Prince.txt                 1082                589                 301                 493                 0.0541134s
385_The_Redheaded_Outfield,_and_Ot.txt  1002                631                 304                 371                 0.0324322s
386_Virginibus_Puerisque,_and_Othe.txt  1283                740                 304                 543                 0.0335358s
387_Vailima_Letters                     0                   0                   0                   0                   0.0000007s
388_The_Crossing.txt                    1588                1258                354                 330                 0.1062485s
389_The_Great_God_Pan.txt               595                 350                 272                 245                 0.0150344s
38_The_Jargon_File,_Version_2.9.1.txt   1580                1187                365                 393                 0.1032354s
390_A_Lute_of_Jade_                     0                   0                   0                   0                   0.0000013s
391_The_Song_of_Roland.txt              592                 337                 281                 255                 0.0186829s
392_Jerusalem_Delivered.txt             1090                850                 327                 240                 0.0662849s
393_The_Blue_Lagoon                     0                   0                   0                   0                   0.0000006s
394_Cranford.txt                        1107                647                 312                 460                 0.0397413s
395_The_Holy_War,_Made_by_King_Sha.txt  984                 690                 328                 294                 0.0504910s
397_L'Allegro,_Il_Penseroso,_Comus.txt  624                 346                 240                 278                 0.0103563s
398_The_First_Book_of_Adam_and_Eve.txt  495                 254                 263                 241                 0.0182823s
399_Cast_Upon_the_Breakers.txt          876                 433                 287                 443                 0.0302549s
39_Hitchhiker's_Guide_to_the_Inte.txt   315                 78                  210                 237                 0.0067930s
3_John_F._Kennedy's_Inaugural_Ad.txt    238                 69                  158                 169                 0.0035326s
400_Helen_of_Troy,_and_Other_Poems.txt  443                 207                 220                 236                 0.0086259s
401_Blix.txt                            973                 536                 305                 437                 0.0297321s
402_Penrod.txt                          1229                833                 316                 396                 0.0372351s
403_Soldiers_of_Fortune.txt             1041                629                 286                 412                 0.0420653s
404_Industrial_Biography                0                   0                   0                   0                   0.0000006s
405_Adventures_and_Letters_of_Rich.txt  1264                751                 330                 513                 0.0642248s
406_Appreciations_of_Richard_Hardi.txt  692                 224                 258                 468                 0.0113028s
407_The_Reporter_Who_Made_Himself_.txt  553                 241                 256                 312                 0.0119879s
408_The_Souls_of_Black_Folk.txt         1308                913                 315                 395                 0.0420813s
409_Poems_on_various_subjects,_rel.txt  689                 319                 224                 370                 0.0113231s
40_NorthWestNet_User_Services_Int.txt   8                   3                   17                  5                   0.0001404s
410_Hell_Fer_Sartain_and_Other_Sto.txt  409                 218                 250                 191                 0.0087433s
411_The_King's_Jackal.txt               731                 435                 269                 296                 0.0184980s
412_John_Jacob_Astor.txt                431                 119                 226                 312                 0.0072342s
413_Ballads.txt                         523                 302                 226                 221                 0.0116148s
414_The_Pageant_of_Summer.txt           390                 125                 214                 265                 0.0070815s
415_The_Bible_in_Spain                  0                   0                   0                   0                   0.0000012s
416_Winesburg,_Ohio                     0                   0                   0                   0                   0.0000009s
417_Dr._Martin_Luther's_Deutsche_G.txt  618                 280                 276                 338                 0.0154950s
418_A_Treatise_on_Good_Works.txt        773                 453                 298                 320                 0.0248796s
419_The_Magic_of_Oz.txt                 730                 354                 283                 376                 0.0233365s
41_The_Legend_of_Sleepy_Hollow.txt      615                 273                 234                 342                 0.0113002s
420_Dorothy_and_the_Wizard_in_Oz.txt    832                 448                 284                 384                 0.0256622s
421_Kidnapped.txt                       953                 667                 322                 286                 0.0419737s
422_The_Romany_Rye.txt                  1419                1017                351                 402                 0.0884465s
423_Round_the_Red_Lamp                  0                   0                   0                   0                   0.0000008s
424_General_William_Booth_Enters_i.txt  524                 287                 223                 237                 0.0101036s
425_Familiar_Studies_of_Men_and_Bo.txt  1609                1076                347                 533                 0.0599691s
426_Tales_and_Fantasies.txt             1026                724                 292                 302                 0.0302498s
427_The_Great_War_Syndicate.txt         673                 377                 275                 296                 0.0222540s
428_Frivolous_Cupid.txt                 877                 463                 294                 414                 0.0195419s
429_The_Magic_Egg,_and_Other_Stori.txt  993                 476                 317                 517                 0.0409813s
42_The_Strange_Case_of_Dr._Jekyll.txt   750                 477                 273                 273                 0.0171038s
430_The_Grain_of_Dust                   0                   0                   0                   0                   0.0000011s
431_The_Fortune_Hunter.txt              831                 562                 285                 269                 0.0198446s
432_The_Ambassadors.txt                 1519                946                 328                 573                 0.0899264s
433_The_Conflict.txt                    1372                1045                325                 327                 0.0555488s
434_The_Circular_Staircase.txt          913                 689                 277                 224                 0.0397822s
435_Miracle_Mongers_and_Their_Meth.txt  888                 395                 301                 493                 0.0252967s
436_The_Master_Key                      0                   0                   0                   0                   0.0000005s
437_The_Life_of_Lazarillo_of_Torme.txt  851                 534                 285                 317                 0.0300220s
438_Underwoods.txt                      566                 263                 244                 303                 0.0102967s
439_The_Vital_Message.txt               855                 415                 265                 440                 0.0210347s
43_The_Strange_Case_of_Dr._Jekyll.txt   747                 477                 273                 270                 0.0185521s
440_Just_David.txt                      878                 514                 296                 364                 0.0332871s
441_New_Poems,_and_Variant_Reading.txt  750                 350                 269                 400                 0.0136773s
442_Love_Songs.txt                      351                 146                 205                 205                 0.0060802s
443_The_Love_Affairs_of_a_Biblioma.txt  1092                526                 318                 566                 0.0266548s
444_System_of_Economical_Contradic.txt  1450                1050                342                 400                 0.0850021s
445_The_crowd_                          0                   0                   0                   0                   0.0000007s
446_A_Book_of_Remarkable_Criminals.txt  1325                978                 321                 347                 0.0544985s
447_Maggie                              0                   0                   0                   0                   0.0000010s
448_The_Psychology_of_Revolution.txt    1123                722                 301                 401                 0.0493162s
449_Pathology_of_Lying,_Accusation.txt  1083                711                 317                 372                 0.0521674s
44_The_Song_of_the_Lark.txt             1486                1053                307                 433                 0.0815958s
450_Susan_Lenox                         0                   0                   0                   0                   0.0000010s
451_The_Shadow_Line                     0                   0                   0                   0                   0.0000012s
452_Lavengro                            0                   0                   0                   0                   0.0000010s
453_Emma_McChesney_and_Co..txt          1021                541                 283                 480                 0.0283953s
